chapter_id,week,all_feats,buildings,highways,amenities,other,mappers
1100,2018-08-27,1500,1023,312,149,16,1
87,2018-09-03,562,529,4,1,28,5
964,2018-09-03,136,61,18,25,32,1
1042,2018-09-10,3870,3813,14,15,28,5
1022,2018-09-17,581,543,36,0,2,1
1,2018-09-17,1407,513,837,47,10,2
50,2018-09-17,730,729,1,0,0,2
42,2018-09-24,34,34,0,0,0,1
1210,2024-07-01,53,1,48,1,3,1
1071,2024-07-01,217,214,2,0,1,1
1077,2024-07-08,2,1,0,1,0,1
1004,2024-07-08,260,206,46,3,5,2
4,2024-07-08,996,945,27,7,17,3
67,2024-07-08,1506,1474,7,12,13,3
1057,2024-07-15,238,217,15,0,6,3
285,2024-07-15,621,0,492,3,126,1
1042,2024-07-22,6,6,0,0,0,1
135,2024-07-29,447,443,4,0,0,1
1458,2024-07-29,592,580,12,0,0,2
1022,2020-10-05,251,240,3,1,7,2
99,2020-10-12,90,4,10,5,71,1
89,2020-10-12,72,72,0,0,0,1
1098,2020-10-12,2204,1779,271,4,150,6
3,2020-10-12,753,650,61,0,42,2
97,2024-07-08,306,299,7,1,-1,3
4,2024-07-15,350,249,19,34,48,4
69,2024-07-15,4,1,0,1,2,1
1071,2024-07-15,145,138,3,0,4,1
71,2024-07-15,1748,1743,4,0,1,1
1070,2024-07-22,302,292,8,0,2,1
1458,2024-07-22,54,51,2,0,1,1
1096,2024-07-22,2,0,1,0,1,1
111,2021-09-27,8,5,3,0,0,2
4,2025-08-04,121,46,0,5,70,2
57,2025-08-11,12,7,5,0,0,1
1115,2024-11-18,59,50,9,0,0,1
71,2024-11-18,394,384,0,0,10,1
1220,2024-11-25,138,123,15,0,0,1
99,2024-11-25,61,60,0,0,1,1
1070,2024-11-25,1487,1423,36,1,27,1
43,2024-11-25,717,597,96,2,22,1
1068,2024-12-02,94,50,36,0,8,3
1063,2024-12-02,57,56,0,0,1,2
1524,2024-12-02,6197,6067,97,5,28,4
1070,2024-12-02,1109,1048,47,0,14,1
46,2024-12-09,297,293,4,0,0,1
97,2024-12-09,1490,1337,139,0,14,3
1132,2024-12-09,742,155,182,201,204,2
4,2024-12-09,134,109,24,0,1,3
1102,2024-12-16,16,6,2,7,1,1
1068,2024-12-16,145,135,10,0,0,1
106,2024-12-16,10,4,1,2,3,1
1070,2024-12-16,189,178,5,0,6,1
1154,2024-12-16,314,314,0,0,0,1
75,2024-12-16,5161,5158,1,1,1,2
128,2024-12-16,67,4,55,0,8,4
1063,2024-12-23,168,126,1,0,41,1
179,2021-02-22,193,157,12,4,20,2
1057,2023-07-24,245,244,1,0,0,2
1105,2023-07-24,887,661,192,3,31,2
219,2018-08-13,27,24,3,0,0,2
1100,2018-09-17,90,14,36,30,10,1
1022,2022-12-05,3351,3234,87,5,25,1
53,2022-12-12,4365,118,3961,1,285,3
72,2022-12-12,493,329,155,0,9,4
91,2022-12-12,163,5,107,32,19,1
63,2022-12-12,122,119,0,0,3,1
4,2022-12-12,307,293,8,6,0,3
60,2022-12-12,43,43,0,0,0,1
88,2022-12-19,1535,1169,46,12,308,3
110,2022-12-19,4957,4825,50,52,30,8
1004,2022-12-19,685,675,2,0,8,2
1115,2022-12-19,313,242,41,0,30,1
1057,2022-12-19,164,161,2,2,-1,2
48,2022-12-19,160,82,0,2,76,1
1148,2022-12-26,337,309,27,0,1,1
48,2023-03-27,4,4,0,0,0,1
1115,2023-04-03,20,1,19,0,0,1
92,2023-04-03,408,389,15,0,4,1
91,2023-04-03,47,0,29,5,13,1
1183,2022-12-26,51,24,22,0,5,1
90,2023-01-02,6,4,2,0,0,2
958,2023-01-02,545,540,5,0,0,1
51,2023-01-09,331,324,7,1,-1,2
1057,2023-01-09,32,28,0,1,3,2
1004,2023-01-09,3,1,2,0,0,1
1041,2019-01-28,5,0,0,0,5,1
81,2019-10-14,801,132,173,0,496,1
91,2019-10-14,43,12,3,15,13,2
57,2020-01-06,2,1,0,0,1,1
58,2022-08-08,166,0,166,0,0,1
216,2022-08-15,12,10,0,0,2,1
75,2018-09-17,9,7,2,0,0,1
1042,2018-09-24,426,365,54,0,7,5
1054,2018-09-24,28,17,6,1,4,1
1075,2018-09-24,724,110,86,0,528,2
219,2018-09-24,573,45,12,516,0,3
1081,2018-09-17,128,126,1,0,1,2
1096,2018-09-24,186,183,2,1,0,4
4,2025-03-03,220,209,2,7,2,2
1,2025-03-10,39,11,16,10,2,1
53,2019-10-14,128,96,8,15,9,3
1074,2017-02-06,321,54,244,0,23,2
69,2017-02-13,76,68,0,0,8,4
1055,2017-02-20,384,382,0,0,2,1
131,2017-02-20,43,3,0,38,2,1
1149,2017-03-06,137,0,4,44,89,1
86,2017-03-20,652,465,0,193,-6,1
219,2022-10-03,20,1,0,7,12,1
1224,2022-10-03,376,369,7,0,0,1
3,2024-12-30,209,207,0,1,1,5
1068,2024-12-30,851,823,23,0,5,2
60,2025-01-06,1021,1014,2,0,5,2
4,2025-01-06,9,1,0,3,5,2
67,2025-01-06,201,201,0,0,0,1
1070,2019-06-03,391,387,1,0,3,1
1075,2019-06-03,3412,3388,18,0,6,2
1132,2019-06-10,971,508,105,11,347,2
91,2019-06-10,655,250,17,290,98,2
72,2019-06-10,452,448,1,2,1,1
72,2019-06-17,563,562,1,0,0,1
54,2021-12-20,4,4,0,0,0,1
2,2021-12-20,169,159,2,0,8,1
208,2021-12-20,32,7,8,2,15,1
44,2021-12-27,3647,3487,159,0,1,3
71,2023-10-30,153,144,7,0,2,1
1188,2023-10-30,711,711,0,0,0,2
108,2023-11-13,27,5,8,0,14,2
117,2023-05-22,134,133,1,0,0,1
208,2023-05-29,7561,6514,873,1,173,7
1284,2023-05-29,136,63,65,2,6,1
1095,2023-05-29,11,0,0,7,4,1
1054,2023-05-29,499,450,22,7,20,13
1094,2023-05-29,503,190,61,46,206,1
69,2023-06-05,131,1,11,1,118,1
87,2023-06-05,1034,1034,0,0,0,2
79,2023-06-05,14,14,0,1,-1,1
77,2023-06-05,1473,1432,18,4,19,5
63,2024-05-06,65,0,40,22,3,1
44,2024-05-13,97616,94325,2578,31,682,12
1132,2024-05-13,897,55,455,190,197,2
1188,2024-05-13,13503,12534,949,5,15,3
1210,2024-05-13,3345,2928,151,3,263,1
1029,2024-05-13,8258,7743,388,12,115,3
130,2024-05-13,181,100,63,4,14,2
110,2024-05-13,502,441,35,0,26,6
964,2024-05-13,324,1,203,7,113,1
1482,2024-05-13,3017,0,2338,0,679,7
1053,2024-05-13,718,448,28,2,240,1
99,2024-05-20,36,17,6,0,13,1
1022,2024-05-20,42,20,21,0,1,1
90,2024-05-20,1702,1696,6,0,0,1
1070,2024-05-20,444,436,8,0,0,1
42,2024-05-20,2852,0,2036,0,816,2
1154,2024-05-20,1658,1480,24,0,154,2
123,2023-09-11,1266,1178,85,0,3,3
1115,2023-09-11,14,14,0,0,0,1
1144,2024-01-29,4,3,0,0,1,1
86,2024-02-05,62,62,0,0,0,1
1059,2024-02-05,71,60,9,0,2,3
88,2024-02-05,31,31,0,0,0,1
60,2024-02-05,54,51,3,0,0,1
1312,2024-01-29,41,5,36,0,0,1
77,2024-02-12,946,943,0,1,2,2
944,2024-02-12,78,78,0,0,0,1
1,2021-12-20,375,7,0,0,368,2
99,2021-12-20,39,34,4,0,1,1
71,2021-12-27,645,595,44,0,6,2
1018,2022-09-19,56,0,53,0,3,1
97,2020-12-14,1,1,0,0,0,1
57,2016-12-05,18,16,2,0,0,1
91,2016-12-05,37,19,4,6,8,1
1063,2023-09-04,12,12,0,0,0,1
5,2020-12-14,6,2,0,3,1,2
4,2016-03-07,120,119,0,1,0,1
100,2023-09-11,63,4,0,0,59,2
127,2023-09-11,5,0,2,0,3,1
87,2024-05-13,347,347,0,0,0,2
92,2024-05-13,2228,2188,39,0,1,1
4,2024-05-13,1853,1811,25,3,14,4
96,2024-05-13,6,4,2,0,0,1
71,2024-05-13,908,901,7,0,0,1
97,2024-05-13,337,317,19,0,1,2
1012,2024-05-13,2,1,0,1,0,1
75,2024-05-20,625,401,198,0,26,2
77,2021-12-27,32,20,6,0,6,1
53,2022-01-03,108,35,30,3,40,3
1458,2025-02-10,563,563,0,0,0,1
1,2025-02-10,7,0,4,2,1,1
1043,2025-02-10,4227,3967,156,20,84,5
4,2025-02-17,6,2,1,3,0,1
964,2025-02-17,183,6,91,8,78,1
1048,2021-07-05,376,365,4,1,6,1
4,2021-07-12,69,33,3,27,6,3
1038,2021-07-19,153,151,1,0,1,1
49,2021-11-15,444,402,20,0,22,4
1029,2021-11-22,2,0,0,2,0,1
1,2021-12-06,161,140,9,7,5,3
108,2021-12-13,13,1,6,2,4,1
1105,2021-12-13,279,126,79,29,45,2
72,2021-12-13,22,13,7,0,2,1
216,2022-03-07,212,31,0,0,181,1
1105,2022-03-14,670,490,115,20,45,2
1069,2022-03-14,6186,6009,176,0,1,1
216,2022-03-21,22,21,0,1,0,1
1,2022-03-28,946,780,122,0,44,2
1038,2022-04-04,10,0,0,10,0,1
46,2022-04-04,216,215,0,0,1,1
88,2022-04-04,369,358,0,0,11,1
1093,2021-11-22,43,21,4,10,8,1
1148,2021-11-29,39,35,2,1,1,1
216,2021-12-06,1168,1165,3,0,0,2
1096,2021-12-06,47,7,37,1,2,1
179,2021-12-06,19,18,0,1,0,3
1022,2022-08-01,439,214,38,6,181,1
2,2022-08-15,108,6,43,1,58,4
1,2022-08-15,2,2,0,1,-1,1
285,2025-07-07,1138,2,903,4,229,1
285,2025-07-14,1320,28,848,31,413,1
97,2025-07-21,156,146,5,0,5,3
1530,2025-07-28,8,2,0,4,2,2
964,2025-07-28,144,15,67,14,48,2
58,2025-08-04,52,3,32,1,16,1
97,2025-08-04,316,302,14,0,0,2
1190,2025-06-16,4604,4602,2,0,0,1
1090,2016-12-05,58,42,3,0,13,1
1210,2023-10-30,25,0,0,0,25,1
1057,2025-05-26,350,335,8,0,7,3
1284,2025-06-09,360,360,0,0,0,1
1059,2025-06-16,87,27,53,0,7,2
151,2025-06-23,20,20,0,0,0,1
1629,2025-06-23,375,1,7,16,351,1
1484,2025-06-23,97,81,8,0,8,1
1100,2021-07-05,72,68,0,2,2,1
1038,2021-07-12,222,219,3,0,0,1
111,2021-07-12,172,172,0,0,0,1
57,2021-07-12,29,23,0,3,3,2
1036,2021-07-19,99,85,3,0,11,1
1241,2021-07-19,18,13,5,0,0,1
1,2021-11-29,297,181,12,4,100,3
59,2021-12-13,4,2,2,0,0,1
1289,2024-07-01,149,125,23,0,1,1
1029,2024-07-01,7,1,1,0,5,1
285,2024-07-08,889,0,744,1,144,1
91,2024-07-08,30,0,8,1,21,1
1148,2024-07-29,21,21,0,0,0,1
42,2021-11-15,503,464,24,2,13,2
1100,2021-11-15,313,144,10,5,154,1
1100,2021-11-29,7,0,0,7,0,1
1054,2025-11-03,598,598,0,0,0,2
135,2025-11-03,128,127,0,1,0,1
88,2024-07-08,1889,1887,0,0,2,1
81,2024-07-15,1262,1261,0,0,1,1
1004,2024-07-15,215,157,53,0,5,2
97,2024-07-15,26,26,0,0,0,1
88,2023-03-27,16,15,0,0,1,2
4,2023-03-27,1763,1692,63,4,4,3
91,2023-03-27,232,16,189,9,18,1
60,2023-03-27,19,5,4,4,6,1
1057,2023-04-03,23,23,0,0,0,1
71,2023-04-03,265,263,2,0,0,1
1072,2023-04-03,1,1,0,0,0,1
1098,2017-01-16,78,3,31,1,43,1
1149,2017-01-16,4,0,0,3,1,1
1096,2017-01-16,560,479,33,24,24,2
219,2017-01-16,1429,1288,96,0,45,2
2,2017-01-23,3705,778,2884,2,41,3
965,2022-12-26,131,69,29,0,33,1
75,2022-12-26,392,391,1,0,0,3
1075,2022-12-26,245,239,3,2,1,1
1,2023-01-02,7,7,0,0,0,1
128,2023-01-02,8,6,2,0,0,1
46,2023-01-09,736,583,137,0,16,2
1099,2019-10-14,350,333,16,0,1,1
57,2019-10-14,90,82,5,2,1,1
4,2019-10-14,308,192,89,0,27,1
1149,2022-03-07,53,40,3,0,10,1
46,2022-03-14,509,504,1,0,4,1
1148,2022-03-21,226,210,11,1,4,1
45,2022-03-21,388,388,0,0,0,2
49,2022-03-28,369,341,26,0,2,10
216,2022-03-28,381,69,0,1,311,1
1018,2025-05-19,15,13,0,0,2,1
42,2025-05-19,3317,9,2374,0,934,5
71,2025-05-26,230,229,1,0,0,1
1059,2025-05-26,465,458,7,0,0,2
57,2025-05-26,149,93,48,4,4,1
1081,2017-01-02,859,518,236,52,53,3
1149,2017-01-02,5,0,0,3,2,1
5,2017-01-09,6676,6363,312,0,1,1
75,2017-01-16,23,10,10,0,3,2
1098,2017-01-23,29,25,0,0,4,1
2,2023-01-02,77,62,10,5,0,4
1045,2019-10-14,152,147,5,0,0,3
87,2019-10-14,9,9,0,0,0,1
97,2025-07-14,46,45,0,0,1,2
1484,2025-07-14,122,95,7,1,19,1
97,2025-07-28,97,97,0,0,0,1
285,2025-07-28,128,0,102,0,26,1
130,2025-07-28,763,758,4,1,0,1
1484,2025-07-28,14,0,14,0,0,1
960,2025-07-28,4,2,2,0,0,1
1188,2025-07-28,117,42,75,0,0,2
1422,2025-07-21,16,11,1,1,3,1
69,2025-07-21,14,11,2,1,0,1
53,2025-07-21,59,6,5,7,41,3
72,2020-06-29,218,165,38,0,15,1
75,2020-07-06,356,356,0,0,0,2
44,2020-07-13,6515,6272,231,6,6,8
1053,2020-07-13,4248,4225,9,0,14,2
119,2020-07-20,155,80,1,74,0,2
124,2020-07-20,758,729,10,11,8,11
124,2024-07-08,4,4,0,0,0,1
53,2022-03-14,99,51,34,0,14,5
1210,2025-03-17,12,2,1,7,2,1
963,2025-06-09,1,1,0,0,0,1
1210,2025-06-16,8,2,0,1,5,1
60,2025-06-16,406,342,56,0,8,2
81,2025-06-23,18,18,0,0,0,1
285,2025-06-23,130,0,98,2,30,1
1149,2020-05-25,22,15,2,3,2,1
1100,2020-05-25,39,1,15,10,13,1
229,2020-05-25,9,1,0,5,3,1
1629,2020-06-08,147,69,56,0,22,1
3,2020-06-15,18,3,13,0,2,1
4,2018-09-03,3199,654,107,2,2436,2
1081,2018-09-10,198,195,3,0,0,2
56,2018-09-10,1,0,0,1,0,1
89,2018-09-24,114,114,0,0,0,1
1071,2020-04-13,14,11,3,0,0,1
1290,2021-07-05,10,5,0,0,5,1
91,2021-07-12,27,7,14,5,1,1
100,2021-07-19,85,78,0,0,7,1
964,2020-12-28,2805,4,47,2,2752,1
1080,2018-06-11,41,41,0,0,0,1
1149,2018-06-25,5,0,0,0,5,1
1098,2018-06-25,266,132,83,26,25,4
964,2018-07-16,92,23,32,12,25,1
1085,2017-05-15,55,25,6,0,24,1
56,2017-05-15,230,230,0,0,0,1
44,2017-05-22,140,113,31,0,-4,3
1042,2017-06-05,865,660,68,1,136,7
2,2017-06-05,120,23,94,1,2,4
1193,2017-06-05,23,7,3,7,6,1
87,2017-06-12,28,18,3,2,5,4
69,2017-06-12,60,59,0,0,1,1
2,2017-06-19,217,105,109,2,1,4
1149,2017-06-26,89,32,30,0,27,1
1100,2018-06-25,1333,1209,35,41,48,1
2,2018-06-25,938,903,23,1,11,4
1042,2018-06-25,229,228,1,0,0,2
4,2025-02-24,273,185,71,5,12,2
91,2025-03-03,59,3,29,3,24,1
77,2025-03-17,41,25,2,4,10,3
108,2023-02-27,92,76,1,0,15,1
130,2023-02-27,17,1,12,3,1,1
1148,2023-03-06,392,356,17,2,17,6
1113,2023-03-06,122,74,45,0,3,1
179,2023-03-13,12,7,2,1,2,1
963,2023-03-13,175,151,10,2,12,1
1070,2023-03-13,470,440,15,0,15,1
50,2023-03-13,205,172,9,8,16,8
77,2023-03-20,415,349,40,12,14,6
67,2023-03-20,1822,1733,71,11,7,15
91,2023-03-20,119,1,111,1,6,1
53,2024-07-08,120,7,2,38,73,3
52,2024-07-08,12,2,5,1,4,1
4,2018-07-16,52230,51902,115,213,0,2
1081,2018-07-02,422,422,0,0,0,1
1081,2018-07-09,240,148,22,0,70,2
3,2021-01-04,415,304,42,3,66,3
285,2025-06-02,575,2,404,3,166,1
1148,2025-06-09,88,88,0,0,0,1
53,2025-02-24,296,3,11,3,279,4
1115,2025-03-03,8,6,0,0,2,3
1128,2025-03-17,9,0,7,1,1,1
1196,2023-11-20,92,91,1,0,0,2
1226,2023-11-27,4,0,0,0,4,1
1081,2023-11-27,34,0,34,0,0,1
54,2023-12-04,1,0,0,1,0,1
1482,2023-02-27,114,113,1,0,0,1
1041,2023-03-13,347,347,0,0,0,2
97,2023-03-20,155,150,1,0,4,5
1128,2023-03-20,51,46,5,0,0,1
1,2025-08-25,5437,5414,15,0,8,1
1018,2025-08-25,75,54,3,1,17,1
1098,2025-08-25,33,22,7,0,4,1
964,2025-09-01,323,292,20,9,2,2
1629,2025-09-01,559,0,224,0,335,1
93,2025-09-08,49551,49236,247,1,67,3
91,2025-09-08,1105,8,829,59,209,1
4,2018-12-24,8754,8256,188,25,285,1
53,2018-12-24,76,37,30,5,4,2
1149,2018-12-31,1,0,0,1,0,1
56,2018-12-31,3,0,0,1,2,1
2,2018-12-31,37,19,16,2,0,1
91,2019-01-07,134,19,37,37,41,1
1095,2019-01-14,1533,1456,62,0,15,2
1149,2017-07-03,46,23,13,0,10,1
1069,2020-05-04,1222,1165,56,0,1,1
1021,2020-05-04,4,4,0,0,0,1
99,2022-09-26,24,10,7,0,7,1
1043,2022-10-03,387,385,2,0,0,1
1196,2023-09-18,96,96,0,0,0,1
1054,2023-09-18,70,69,0,0,1,3
67,2023-09-25,448,395,34,37,-18,4
1148,2023-10-02,92,63,23,1,5,1
99,2023-10-09,31,27,4,0,0,1
1288,2023-10-16,767,751,10,0,6,3
2,2024-11-25,266,55,200,0,11,3
75,2024-12-02,663,589,60,8,6,1
88,2024-12-09,539,502,9,9,19,3
93,2024-12-09,39,31,2,0,6,1
960,2024-12-09,528,499,19,1,9,7
2,2024-12-16,982,191,605,0,186,3
50,2024-12-16,3,0,0,3,0,1
1098,2024-12-16,15,9,0,0,6,2
66,2024-12-16,179,111,65,0,3,2
75,2024-12-23,15253,15239,9,0,5,2
1100,2018-08-20,713,566,18,99,30,1
66,2018-08-27,43,12,31,0,0,1
56,2018-09-24,57,53,0,2,2,2
1149,2018-09-24,61,24,0,1,36,1
1042,2024-11-25,793,699,74,4,16,2
90,2024-12-02,82,78,3,0,1,1
77,2024-12-09,209,201,8,0,0,3
99,2024-12-16,48,47,1,0,0,1
42,2024-12-16,1217,320,690,0,207,3
1220,2024-12-23,77,17,45,0,15,1
1186,2024-02-05,35,32,3,0,0,1
59,2023-02-20,344,326,15,0,3,2
1098,2018-12-31,1064,954,94,3,13,2
91,2025-04-28,354,54,140,13,147,1
60,2025-04-28,1502,1398,100,16,-12,1
44,2025-05-05,188,122,2,0,64,2
61,2025-05-05,18,0,0,0,18,1
285,2025-05-05,473,0,375,3,95,1
63,2025-05-05,152,144,5,0,3,1
91,2019-09-02,108,50,12,32,14,1
119,2019-09-09,19708,16886,600,1434,788,5
91,2019-09-09,47,5,11,11,20,1
1132,2019-09-09,1112,948,103,20,41,2
110,2019-09-09,2146,2042,82,1,21,5
88,2019-09-09,587,577,7,0,3,1
5,2019-09-09,21376,18084,933,83,2276,6
4,2019-09-09,16660,16135,260,11,254,2
50,2019-09-16,4029,3982,25,0,22,5
1043,2019-09-16,3689,0,1736,1,1952,5
42,2019-09-16,2323,1921,387,0,15,8
100,2019-09-23,982,24,427,4,527,11
1045,2019-09-23,206,205,0,0,1,3
1190,2019-09-23,157,154,1,0,2,1
1071,2019-09-23,359,75,87,43,154,1
5,2019-09-23,21862,19658,1100,36,1068,5
5,2019-09-30,8087,6344,629,482,632,6
91,2019-09-30,150,21,9,107,13,1
4,2019-09-30,3447,2902,274,24,247,3
110,2019-09-30,5671,5577,73,1,20,21
97,2024-11-18,1840,1798,38,0,4,5
42,2024-11-25,389,0,300,0,89,2
113,2024-12-09,28,9,3,4,12,1
66,2024-12-23,969,859,49,0,61,2
1054,2024-12-23,110,0,110,0,0,1
960,2024-09-09,420,247,173,0,0,1
69,2024-09-16,161,155,1,1,4,3
1135,2024-09-16,7,7,0,0,0,1
1042,2019-06-24,12,0,12,0,0,1
1190,2019-07-15,28,28,0,0,0,1
1054,2019-07-22,26,26,0,0,0,1
92,2020-12-14,82,64,16,0,2,1
99,2020-12-21,30,25,3,4,-2,1
53,2020-12-28,59,36,12,2,9,3
4,2020-12-28,9,0,0,0,9,1
49,2021-01-04,152,152,0,0,0,1
964,2020-06-29,1273,17,287,20,949,1
57,2020-06-29,185,163,17,0,5,2
1099,2020-06-29,59,47,12,0,0,1
1098,2020-07-06,4068,3799,207,2,60,4
63,2020-07-13,17,17,0,0,0,1
88,2020-07-13,1891,1887,0,3,1,1
1029,2020-07-20,3180,3170,0,5,5,1
93,2018-06-11,3,3,0,0,0,1
964,2018-06-18,272,158,25,79,10,1
1149,2018-07-02,1,0,0,0,1,1
95,2018-07-09,257,240,9,0,8,1
53,2018-07-16,23,9,2,5,7,2
77,2024-10-14,251,242,9,0,0,3
124,2024-10-14,63,14,40,3,6,2
1057,2024-10-14,217,216,1,0,0,1
1071,2024-10-14,117,90,13,0,14,1
71,2024-10-14,390,386,4,0,0,1
1132,2024-10-14,658,3,319,11,325,2
1210,2024-10-14,45,1,35,7,2,1
4,2024-10-14,650,617,17,6,10,3
1583,2024-10-21,552,381,30,32,109,3
66,2024-10-21,482,442,0,0,40,3
44,2024-10-28,2840,2750,63,1,26,4
67,2024-10-28,152,152,0,0,0,1
86,2024-10-28,21,21,0,0,0,1
1045,2024-10-28,90,85,1,0,4,2
69,2020-01-27,858,858,0,0,0,1
1069,2020-01-27,77,0,76,0,1,1
1042,2019-05-20,3,0,3,0,0,1
1149,2021-01-04,2,0,1,0,1,1
1629,2020-05-18,366,269,80,0,17,1
1073,2020-05-25,264,256,8,0,0,2
964,2020-06-01,2597,22,484,62,2029,1
124,2020-06-08,4,0,0,1,3,1
88,2020-06-08,773,644,0,2,127,2
1071,2023-02-27,43,21,12,1,9,1
117,2023-02-27,40,32,8,0,0,2
71,2023-02-27,375,351,0,1,23,1
1105,2023-02-27,1075,960,109,0,6,1
67,2023-02-27,708,693,14,1,0,4
216,2023-03-06,88,61,18,2,7,1
1036,2023-03-20,198,182,15,0,1,1
58,2023-03-20,90,62,9,0,19,2
81,2023-03-20,46,25,12,2,7,1
4,2019-09-23,9923,9389,333,0,201,2
44,2017-04-24,423,395,28,0,0,2
1149,2023-03-13,648,633,9,1,5,2
51,2023-03-20,52,39,1,7,5,3
1054,2024-11-25,19,10,8,1,0,3
1189,2024-12-02,156,156,0,0,0,1
1102,2024-12-02,71,47,24,0,0,1
1583,2024-12-02,16,16,0,0,0,1
81,2024-12-09,225,157,40,1,27,1
1043,2017-05-15,18,0,11,0,7,1
131,2017-05-29,16,0,0,10,6,1
1132,2017-05-29,276,31,214,7,24,1
1043,2017-06-05,714,578,63,34,39,2
1087,2017-06-12,97,97,0,0,0,1
5,2017-06-12,7944,7567,341,4,32,3
1193,2017-06-19,50,29,6,21,-6,1
219,2017-06-19,2228,1954,253,0,21,12
56,2017-06-19,160,159,1,0,0,2
53,2025-06-16,185,8,72,21,84,4
1105,2025-06-16,10,6,4,0,0,1
99,2023-03-06,19,14,2,3,0,1
219,2023-03-06,965,6,17,4,938,7
1482,2023-03-20,179,177,0,1,1,1
61,2021-10-04,69,64,5,0,0,1
1029,2021-10-04,1,0,0,1,0,1
91,2021-10-18,93,63,9,9,12,2
1038,2021-10-25,2,0,0,2,0,1
1004,2022-08-22,1,0,0,1,0,1
99,2022-08-29,48,41,4,3,0,1
1148,2022-08-29,4,2,0,2,0,1
219,2022-08-29,47,39,8,0,0,3
216,2022-09-05,933,892,41,0,0,4
1149,2022-09-12,529,515,13,0,1,3
90,2022-09-12,61,55,4,0,2,3
949,2021-09-27,71,71,0,0,0,1
50,2021-10-11,332,296,36,1,-1,1
57,2021-11-01,23,7,7,8,1,2
92,2024-07-08,419,416,3,0,0,1
88,2024-07-15,96,94,0,0,2,2
67,2024-07-15,527,503,16,0,8,2
53,2015-01-12,3,2,1,0,0,1
91,2015-02-09,191,0,191,0,0,1
91,2020-09-28,177,105,26,16,30,2
1090,2016-02-15,6,0,0,0,6,1
57,2016-02-15,10,8,0,0,2,1
106,2016-02-22,11,7,0,2,2,1
60,2024-01-01,14,0,13,0,1,1
4,2024-01-01,1039,1015,7,0,17,5
57,2024-01-01,108,60,44,1,3,1
1003,2024-01-08,31,30,0,0,1,2
91,2024-01-08,159,87,39,9,24,1
1057,2024-01-08,315,213,101,0,1,3
44,2024-01-15,2849,2719,127,0,3,9
1050,2024-01-15,42,41,0,0,1,1
1057,2024-01-15,1468,1349,116,0,3,5
964,2024-01-15,278,54,130,32,62,3
1131,2024-01-15,267,265,1,0,1,1
91,2024-01-15,419,9,176,7,227,1
4,2024-01-15,904,885,3,2,14,5
124,2024-01-15,80,1,7,3,69,1
1065,2024-01-22,121,91,9,0,21,1
1154,2024-01-22,155,119,27,0,9,1
1022,2024-01-22,34,18,9,1,6,1
1054,2024-01-29,525,523,2,0,0,4
1085,2016-10-10,49,49,0,0,0,1
1073,2016-10-24,326,302,11,0,13,3
75,2016-10-24,34,24,3,3,4,5
91,2016-10-31,70,13,38,9,10,2
1228,2025-08-11,86,85,1,0,0,2
1629,2025-08-11,678,336,68,2,272,1
964,2019-01-07,210,66,32,12,100,1
53,2019-01-07,497,390,54,19,34,3
72,2019-01-07,249,226,5,1,17,2
100,2019-09-09,5626,133,636,422,4435,21
1091,2019-09-16,170,160,2,1,7,15
2,2019-09-16,7,7,0,0,0,1
1098,2019-09-16,2349,2188,144,2,15,4
61,2019-09-23,228,129,63,1,35,2
1132,2019-09-23,610,407,98,26,79,2
58,2019-09-23,563,497,55,0,11,3
53,2019-09-23,85,40,28,9,8,5
1050,2019-09-23,500,491,8,0,1,4
57,2019-09-23,56,53,3,0,0,1
91,2019-09-23,105,65,19,7,14,2
1132,2019-09-30,275,98,140,17,20,2
1190,2019-09-30,291,280,6,3,2,1
88,2019-09-30,267,251,5,0,11,1
1098,2025-04-21,52,47,3,0,2,3
99,2025-04-21,86,85,1,0,0,1
1128,2025-04-28,7,3,0,0,4,1
1072,2023-02-20,5,2,2,1,0,1
1099,2023-02-27,2,1,0,0,1,1
119,2023-02-27,2754,2280,19,355,100,1
1065,2023-03-06,211,174,1,0,36,2
1226,2023-03-06,548,472,56,6,14,2
80,2023-03-06,154,142,7,5,0,2
1102,2023-03-13,24,15,2,0,7,1
2,2025-04-21,877,35,749,25,68,2
61,2025-04-28,7,0,0,0,7,1
1059,2025-04-28,480,477,2,0,1,2
1004,2025-05-05,94,94,0,0,0,1
1100,2022-09-19,284,167,56,16,45,1
963,2022-10-03,415,403,5,0,7,1
1043,2024-11-25,732,24,18,0,690,3
91,2024-12-09,53,0,17,1,35,1
285,2024-12-09,925,3,624,6,292,1
5,2020-06-01,21,0,21,0,0,1
2,2021-07-05,186,179,5,5,-3,3
99,2021-07-05,77,24,43,0,10,1
4,2016-11-28,642,605,32,0,5,2
1186,2023-02-27,405,372,32,0,1,1
168,2023-11-27,25,2,0,13,10,1
1095,2023-12-04,226,200,11,0,15,3
95,2018-09-10,958,958,0,0,0,2
56,2018-09-17,5,0,0,5,0,1
75,2018-09-24,7,0,2,2,3,2
50,2017-07-17,6,5,0,0,1,1
86,2017-07-31,102,95,1,0,6,3
4,2024-11-11,29,29,0,0,0,2
91,2024-11-11,1024,59,183,10,772,1
88,2024-11-18,2842,2803,3,5,31,5
93,2024-11-18,540,497,10,2,31,2
45,2023-02-06,228,220,8,0,0,1
219,2023-02-06,2286,1860,398,2,26,5
1099,2023-02-20,332,321,6,0,5,1
